item_id,categories
42426,"Sports & Outdoors,Hunting & Fishing,Shooting,Gun Accessories, Maintenance & Storage,Gun Holsters, Cases & Bags,Gun Holsters"
42427,"Sports & Outdoors,Exercise & Fitness,Cardio Training,Exercise Bikes"
42428,"Sports & Outdoors,Outdoor Recreation,Accessories,Car Racks & Carriers,Bike Racks"
42429,"Sports & Outdoors,Hunting & Fishing,Shooting,Gun Accessories, Maintenance & Storage"
42430,"Sports & Outdoors,Hunting & Fishing,Shooting,Gun Accessories, Maintenance & Storage,Gun Parts & Accessories,Gun Sights"
42431,"Sports & Outdoors,Hunting & Fishing,Tactical & Personal Defense,Tactical Bags & Packs,Tactical Bag Accessories"
42432,"Sports & Outdoors,Fan Shop,Auto Accessories,Decals & Bumper Stickers,Decals"
42433,"Sports & Outdoors,Sports,Cycling,Tires & Tubes,Tires"
42434,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Safety & Flotation Devices,Life Jackets & Vests"
42435,"Sports & Outdoors,Outdoor Recreation,Climbing,Belay & Rigging"
42436,"Sports & Outdoors,Sports,Cycling"
42437,"Sports & Outdoors,Sports,Cycling,Parts & Components,Handlebars, Headsets & Stems,Handlebars"
42438,"Sports & Outdoors,Sports,Cycling,Tires & Tubes,Tires"
42439,"Sports & Outdoors,Sports,Cycling,Parts & Components,Handlebars, Headsets & Stems,Grips"
42440,"Sports & Outdoors,Sports,Cycling,Parts & Components,Handlebars, Headsets & Stems,Stems"
42441,"Sports & Outdoors,Sports,Cycling,Parts & Components,Bike Brakes & Parts,Brake Parts,Brake Pads"
42442,"Sports & Outdoors,Sports,Cycling,Parts & Components,Seats & Saddles,Seat Posts"
42443,"Sports & Outdoors,Sports,Cycling,Helmets & Accessories,Adult Helmets"
42444,"Sports & Outdoors,Sports,Cycling,Parts & Components,Seats & Saddles,Seat Posts"
42445,"Sports & Outdoors,Sports,Cycling,Hydration,Water Bottle Cages"
42446,"Sports & Outdoors,Sports,Cycling,Tires & Tubes,Tubes"
42447,"Sports & Outdoors,Sports,Cycling"
42448,"Sports & Outdoors,Sports,Cycling,Bike Tools & Maintenance,Shop Tools"
42449,"Sports & Outdoors,Sports,Cycling,Bike Tools & Maintenance,Shop Tools"
42450,"Sports & Outdoors,Sports,Cycling,Parts & Components,Drivetrain Components,Cassettes & Freewheels"
42451,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camping Furniture,Cots & Hammocks,Hammocks"
42452,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camping Furniture,Cots & Hammocks,Hammocks"
42453,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Sleeping Bags"
42454,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camping Furniture,Cots & Hammocks,Hammocks"
42455,"Sports & Outdoors,Outdoor Recreation,Accessories,Hydration Packs"
42456,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Blankets"
42457,"Sports & Outdoors,Fan Shop,Sports Souvenirs,Helmets,Mini Helmets"
42458,"Sports & Outdoors,Sports & Outdoor Recreation Accessories,Sports Water Bottles"
42459,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Dry Bags"
42460,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Navigation & Electronics,Topographic Maps"
42461,"Sports & Outdoors,Hunting & Fishing,Archery,Accessories,Bowstrings"
42462,"Sports & Outdoors,Hunting & Fishing,Archery,Bow Cases"
42463,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Trekking Poles"
42464,"Sports & Outdoors,Hunting & Fishing,Hunting,Hunting Accessories,Camouflage Accessories"
42465,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Backpacks, Bags & Accessories,Backpacking Packs,Internal Frame Backpacks"
42466,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers"
42467,"Sports & Outdoors,Hunting & Fishing,Archery,Quivers"
42468,"Sports & Outdoors,Hunting & Fishing,Hunting,Scents & Scent Eliminators,Scent Eliminators"
42469,"Sports & Outdoors,Hunting & Fishing,Hunting,Game Calls,Deer"
42470,"Sports & Outdoors,Hunting & Fishing,Archery,Arrows & Parts,Points"
42471,"Sports & Outdoors,Sports,Water Sports,Diving & Snorkeling,Tank Accessories"
42472,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camping Furniture,Cots & Hammocks,Hammocks"
42473,"Sports & Outdoors,Sports,Team Sports,Basketball,Training Equipment"
42474,"Sports & Outdoor Recreation Accessories,Field, Court & Rink Equipment,Basketball Court Equipment,Basketball Hoops & Goals,Wall-Mounted"
42475,"Sports & Outdoors,Sports,Cycling,Accessories,Bike Covers"
42476,"Sports & Outdoors,Sports,Water Sports,Diving & Snorkeling,Diving Suits,Dive Skins"
42477,"Sports & Outdoors,Outdoor Recreation,Accessories,Hydration Packs"
42478,"Sports & Outdoors,Sports,Leisure Sports & Game Room,Table Tennis,Tables"
42479,"Sports & Outdoors,Sports,Leisure Sports & Game Room,Table Tennis,Rackets"
42480,"Sports & Outdoors,Exercise & Fitness,Fitness Technology,Pedometers"
42481,"Sports & Outdoors,Hunting & Fishing,Fishing,Accessories,Fishing Gloves"
42482,"Sports & Outdoors,Hunting & Fishing,Fishing,Terminal Tackle & Accessories,Hooks"
42483,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Docking & Anchoring Equipment,Dock Lines & Rope"
42484,"Sports & Outdoors,Sports,Skates, Skateboards & Scooters,Scooters & Equipment,Components & Parts,Batteries & Battery Chargers"
42485,"Sports & Outdoors,Hunting & Fishing,Hunting,Hunting Accessories,Camouflage Accessories"
42486,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Dry Bags"
42487,"Sports & Outdoors,Hunting & Fishing,Fishing,Accessories,Fishing Gloves"
42488,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Maintenance Supplies,Cleaners"
42489,"Sports & Outdoors,Sports,Cycling,Accessories,Bike Locks,Cable Locks"
42490,"Sports & Outdoors,Sports,Water Sports,Stand-Up Paddleboarding,Paddles"
42491,"Sports & Outdoors,Hunting & Fishing,Fishing,Rods & Accessories,Rods"
42492,"Sports & Outdoors,Hunting & Fishing,Hunting,Hunting Accessories,Camouflage Accessories"
42493,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Cooler Accessories"
42494,"Sports & Outdoors,Sports,Water Sports,Kayaking,Paddle Accessories"
42495,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Electrical Equipment,Navigation Lights"
42496,"Sports & Outdoors,Hunting & Fishing,Fishing,Rods & Accessories,Rod Holders"
42497,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Docking & Anchoring Equipment,Dock Lines & Rope"
42498,"Sports & Outdoors,Outdoor Recreation,Climbing,Carabiners & Quickdraws,Locking Carabiners"
42499,Sports & Outdoors
42500,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Safety & Survival,Survival Kits"
42501,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camping Furniture,Stools"
42502,"Sports & Outdoor Recreation Accessories,Field, Court & Rink Equipment,Basketball Court Equipment,Basketball Hoops & Goals,Portable"
42503,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Docking & Anchoring Equipment,Ladders"
42504,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Cooler Accessories"
42505,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Personal Care,Showers"
42506,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills,Camping Stoves"
42507,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Blankets"
42508,"Sports & Outdoors,Sports,Cycling,Car Racks, Transportation & Storage,Car Rack Accessories"
42509,"Sports & Outdoors,Hunting & Fishing,Fishing,Rods & Accessories,Rod Racks"
42510,"Sports & Outdoors,Sports,Winter Sports,Sledding,Snow Tubes"
42511,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Docking & Anchoring Equipment,Anchors"
42512,"Sports & Outdoors,Hunting & Fishing,Fishing,Terminal Tackle & Accessories,Tackle Storage Bags & Wraps"
42513,"Sports & Outdoors,Hunting & Fishing,Fishing,Tools,Filet & Bait Knives"
42514,"Sports & Outdoors,Sports,Water Sports,Kayaking,Kayak Accessories"
42515,"Sports & Outdoors,Hunting & Fishing,Fishing,Accessories,Fishing Boot & Wader Bags"
42516,"Sports & Outdoors,Hunting & Fishing,Fishing,Rods & Accessories,Rods"
42517,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Docking & Anchoring Equipment,Anchors"
42518,"Sports & Outdoors,Sports,Water Sports,Kayaking,Paddle Accessories"
42519,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Boat Trailer Accessories,Tie-Downs"
42520,"Sports & Outdoors,Hunting & Fishing,Fishing,Rods & Accessories,Rod Holders"
42521,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Self-Inflating Sleeping Mats"
42522,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Boat Engine Parts,Propellers"
42523,"Sports & Outdoors,Sports,Leisure Sports & Game Room,Darts & Equipment,Dartboards"
42524,Sports & Outdoors
42525,"Sports & Outdoors,Sports,Water Sports,Diving & Snorkeling,Snorkeling Packages"
42526,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Trekking Poles"
42527,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Boat Covers"
42528,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Lights & Lanterns,Lanterns,Electric Lanterns"
42529,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Hardware,Deck Hardware"
42530,"Sports & Outdoors,Sports,Water Sports,Diving & Snorkeling,Dry Boxes"
42531,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Maintenance Supplies,Cleaners"
42532,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tent Accessories,Tent Stakes"
42533,"Sports & Outdoors,Sports,Water Sports,Diving & Snorkeling,Snorkels"
42534,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camping Furniture,Stools"
42535,Sports & Outdoors
42536,"Sports & Outdoors,Hunting & Fishing,Hunting,Tree Stands, Blinds & Accessories,Tree Stand Accessories"
42537,"Sports & Outdoors,Outdoor Recreation,Climbing,Carabiners & Quickdraws,Locking Carabiners"
42538,"Sports & Outdoors,Hunting & Fishing,Fishing,Accessories,Fishing Hats"
42539,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Lights & Lanterns,Lanterns,Electric Lanterns"
42540,"Sports & Outdoors,Hunting & Fishing,Fishing,Accessories,Fishing Hats"
42541,"Sports & Outdoors,Fan Shop,Home & Kitchen,Bedding,Throw Blankets"
42542,"Sports & Outdoors,Hunting & Fishing,Tactical & Personal Defense,Tactical Bags & Packs,Tactical Backpacks"
42543,"Sports & Outdoors,Sports & Outdoor Recreation Accessories,Sports Sunglasses"
42544,"Sports & Outdoors,Exercise & Fitness,Accessories,Gloves"
42545,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Boat Cabin Products,Storage"
42546,"Sports & Outdoors,Outdoor Recreation,Accessories,Accessory & Keychain Carabiners"
42547,"Sports & Outdoors,Fan Shop,Patio, Lawn & Garden,Outdoor Flags"
42548,"Sports & Outdoors,Sports & Outdoor Recreation Accessories,Sports Water Bottles"
42549,"Sports & Outdoors,Exercise & Fitness,Yoga,Towels"
42550,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Lights & Lanterns,Lanterns,Electric Lanterns"
42551,"Sports & Outdoors,Outdoor Recreation,Accessories,Hydration Packs"
42552,Sports & Outdoors
42553,"Sports & Outdoors,Sports,Golf,On-Course Accessories,Towels"
42554,"Sports & Outdoors,Sports,Golf,On-Course Accessories,Towels"
42555,"Sports & Outdoors,Sports,Cycling,Accessories,Lights & Reflectors,Taillights"
42556,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Dishes & Utensils,Bowls"
42557,"Sports & Outdoors,Sports,Cycling,Tires & Tubes,Tubes"
42558,"Sports & Outdoors,Sports,Cycling,Parts & Components,Handlebars, Headsets & Stems,Grips"
42559,"Sports & Outdoors,Sports,Team Sports,Soccer,Balls"
42560,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Camping Shelters,Privacy Shelters"
42561,Sports & Outdoors
42562,"Sports & Outdoors,Sports,Water Sports,Kayaking,Kayak Carts"
42563,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Dry Bags"
42564,"Sports & Outdoors,Outdoor Recreation,Accessories,Accessory & Keychain Carabiners"
42565,"Sports & Outdoors,Sports,Water Sports,Kayaking,Kayak Accessories"
42566,"Sports & Outdoors,Outdoor Recreation,Accessories,Accessory & Keychain Carabiners"
42567,"Sports & Outdoors,Hunting & Fishing,Shooting,Eyewear & Hearing Protection,Earmuffs"
42568,"Sports & Outdoors,Sports,Cycling,Accessories,Bike Bells"
42569,"Sports & Outdoors,Sports,Cycling,Parts & Components,Bike Brakes & Parts,Brake Parts,Brake Pads"
42570,"Sports & Outdoors,Sports,Cycling,Accessories,Lights & Reflectors,Taillights"
42571,"Sports & Outdoors,Hunting & Fishing,Fishing,Rod & Reel Combos"
42572,"Sports & Outdoors,Hunting & Fishing,Fishing,Lures, Baits & Attractants,Topwater Lures"
42573,"Sports & Outdoors,Exercise & Fitness,Cardio Training,Leg Exercisers"
42574,"Sports & Outdoors,Hunting & Fishing,Fishing,Accessories,Fishing Hats"
42575,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Docking & Anchoring Equipment,Anchors"
42576,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camping Furniture,Chairs"
42577,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camping Furniture,Cots & Hammocks,Hammocks"
42578,"Sports & Outdoors,Sports,Water Sports,Swimming"
42579,"Sports & Outdoors,Exercise & Fitness,Yoga,Mat Bags"
42580,"Sports & Outdoors,Sports,Water Sports,Swimming,Goggles"
42581,"Sports & Outdoors,Hunting & Fishing,Fishing,Lures, Baits & Attractants,Soft Lures"
42582,"Sports & Outdoors,Fan Shop,Patio, Lawn & Garden,Outdoor Flags"
42583,"Sports & Outdoors,Hunting & Fishing,Shooting,Gun Accessories, Maintenance & Storage,Gun Maintenance,Gunsmithing Tools"
42584,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Boat Engine Parts,Propellers"
42585,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Maintenance Supplies,Painting Supplies"
42586,"Sports & Outdoors,Hunting & Fishing,Fishing,Rod & Reel Combos"
42587,"Sports & Outdoors,Sports,Airsoft,Sights & Optics,Gun Scope Mounts"
42588,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tent Accessories,Tent Stakes"
42589,"Sports & Outdoors,Hunting & Fishing,Shooting,Gun Accessories, Maintenance & Storage,Gun Parts & Accessories,Recoil Pads"
42590,"Sports & Outdoors,Sports,Skates, Skateboards & Scooters,Scooters & Equipment,Components & Parts,Grip Tape"
42591,"Sports & Outdoors,Hunting & Fishing,Tactical & Personal Defense,Paracord"
42592,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Boat Plumbing,Bilge Pumps"
42593,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Docking & Anchoring Equipment,Dock Lines & Rope"
42594,"Sports & Outdoors,Outdoor Recreation,Accessories,Car Racks & Carriers,Bike Racks"
42595,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Camping Shelters,Sun Shelters"
42596,"Sports & Outdoors,Fan Shop,Home & Kitchen,Kitchen & Dining"
42597,"Sports & Outdoors,Hunting & Fishing,Fishing,Accessories,Fishing Hats"
42598,"Sports & Outdoors,Sports,Cycling,Helmets & Accessories,Adult Helmets"
42599,"Sports & Outdoors,Sports,Cycling,Accessories,Bike Bells"
42600,"Sports & Outdoors,Sports,Cycling,Bike Racks & Bags,Bike Baskets"
42601,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Boat Trailer Accessories"
42602,"Sports & Outdoors,Sports,Cycling,Accessories,Bike Locks,U-Locks"
42603,"Sports & Outdoors,Sports,Cycling,Wheels & Accessories,Spokes & Parts,Spoke Tools"
42604,"Sports & Outdoors,Sports,Cycling,Accessories,Bike Locks,U-Locks"
42605,"Sports & Outdoors,Sports,Cycling,Bike Tools & Maintenance,Bike Lube"
42606,"Sports & Outdoors,Sports,Cycling,Parts & Components,Bike Brakes & Parts,Brake Parts,Brake Pads"
42607,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Camping Shelters,Sun Shelters"
42608,"Sports & Outdoors,Fan Shop,Clothing,T-Shirts"
42609,"Sports & Outdoors,Fan Shop,Bags, Packs & Accessories,Duffel Bags"
42610,"Sports & Outdoors,Fan Shop,Clothing Accessories,Scarves"
42611,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers"
42612,"Sports & Outdoors,Sports,Cycling,Hydration,Water Bottles"
42613,"Sports & Outdoors,Sports,Other Sports,Martial Arts,Protective Gear,Hand Wraps"
42614,"Sports & Outdoors,Fan Shop,Clothing Accessories,Caps & Hats,Skullies & Beanies"
42615,"Sports & Outdoors,Sports,Boating & Sailing,Boating,Boat Plumbing,Bilge Pumps"
42616,"Sports & Outdoors,Fan Shop,Clothing Accessories,Caps & Hats,Baseball Caps"
42617,"Sports & Outdoors,Exercise & Fitness,Strength Training Equipment,Weights & Accessories"
42618,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Sleeping Bags"
42619,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Lights & Lanterns,Lanterns,Electric Lanterns"
42620,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Cooking Utensils"
42621,"Sports & Outdoors,Sports,Team Sports,Football,Footballs"
42622,"Sports & Outdoors,Exercise & Fitness,Strength Training Equipment,Pull-Up Bars"
42623,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Hydration & Filtration"
42624,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills,Camping Stoves"
42625,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents"
42626,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camping Furniture,Tables"
42627,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coffee & Tea Pots"
42628,"Sports & Outdoors,Sports,Other Sports,Martial Arts,Weapons,Swords"
42629,"Sports & Outdoors,Sports,Other Sports,Boxing,Boxing Gloves,Training Gloves"
42630,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Lights & Lanterns,Headlamps"
42631,"Sports & Outdoors,Fan Shop,Auto Accessories,Decals & Bumper Stickers,Decals"
42632,"Sports & Outdoors,Fan Shop,Auto Accessories,Decals & Bumper Stickers,Decals"
42633,"Sports & Outdoors,Exercise & Fitness,Cardio Training,Step Machines"
42634,"Sports & Outdoors,Sports,Cycling,Child Seats & Cargo Trailers,Trailers,Cargo Trailers"
42635,"Sports & Outdoors,Sports,Cycling,Bike Racks & Bags,Cargo Racks"
42636,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Trekking Poles"
42637,"Sports & Outdoors,Sports,Other Sports,Boxing,Boxing Gloves,Training Gloves"
42638,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Hydration & Filtration,Water Filters"
42639,"Sports & Outdoors,Sports,Water Sports,Swimming,Training Equipment,Training Fins"
42640,"Sports & Outdoors,Sports,Other Sports,Boxing,Boxing Gloves,Training Gloves"
42641,"Sports & Outdoors,Sports,Other Sports,Boxing,Punch Mitts"
42642,"Sports & Outdoors,Sports,Skates, Skateboards & Scooters,Protective Gear,Knee Pads"
42643,"Sports & Outdoors,Sports,Other Sports,Boxing,Boxing Gloves,Training Gloves"
42644,"Sports & Outdoors,Exercise & Fitness,Strength Training Equipment,Resistance Bands"
42645,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Backpacks, Bags & Accessories,Backpack Accessories,Reservoirs"
42646,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Knives & Tools,Shovels"
42647,"Sports & Outdoors,Exercise & Fitness,Strength Training Equipment,Weight Storage Racks,Dumbbell Racks"
42648,"Sports & Outdoors,Sports,Winter Sports,Winter Sports Accessories,Goggles & Lenses,Goggles"
42649,"Sports & Outdoors,Sports,Winter Sports,Winter Sports Accessories,Goggles & Lenses,Goggles"
42650,"Sports & Outdoors,Sports,Winter Sports,Winter Sports Accessories,Backcountry Equipment,Snow Shovels"
42651,"Sports & Outdoors,Sports,Winter Sports,Winter Sports Accessories,Helmets"
42652,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Safety & Survival,Hand & Foot Warmers,Hand Warmers"
